"aid","eid","ep_num","ep_in_year","special_ep","year","airdate","ad_year","ad_month","ad_day","location_name","location_country","gid","guest_name","wiki_url","cl_pageid","sex","ethnicity","eth_grp","ed_priv","ed_priv_lab","ed_oxbr","ed_oxb_lab","profession_1","profession_notes","uk_pol","pol_cat_1","party_name","party_cat","parl","brex_stage","brex_lr","brex_lr_lab","brex_lr_source","brex_lr_link","brex_cat5","brex_cat_lab","brex_cat_source","brex_cat_link","brex_cat_notes","iraq_stage","party3","iraq_inv","iraq_inv_lab","iraq_inv_source","iraq_inv_link"
6070,"201809",1357,9,0,2018,2018-03-08,2018,3,8,"Westminster, England","England","1124","Liam Fox","https://en.wikipedia.org/wiki/Liam_Fox","357375","0","10","White","0","State educated","0","Other university","1","Sec State - Int Trade, President - Board of Trade","1","1","Conservative","1","17-19",3,NA,NA,NA,NA,4,"Deal, open to no deal   ","The International Trade Secretary said the next prime minister should tell the EU we want to leave the bloc with a deal for ""minimal disruption"". But he said no-deal must remain on the table, ""otherwise we have no real negotiating hand"".","https://www.bbc.co.uk/news/uk-politics-48510016","Voted for May deal, willing to keep no deal on the table for neogotiation further down the line",NA,NA,NA,NA,NA,NA
6071,"201809",1357,9,0,2018,2018-03-08,2018,3,8,"Westminster, England","England","1428","Prue Leith","https://en.wikipedia.org/wiki/Prue_Leith","5062195","1","10","White","1","Privately educated","0","Other university","3","Restauranteur, TV presenter","0",NA,NA,NA,"17-19",3,NA,NA,NA,NA,3,"Deal","âThe Tories voted for Mrs May, they should show some loyalty, help the woman get on and make the damn deal.â","https://www.huffingtonpost.co.uk/entry/prue-leith-question-time-great-british-bake-off_uk_5aaa1bf1e4b0f4aaa113a538","supports brexit, in favour of deal, no explicit mention of no deal but campaigning against food standards changes that come with no deal",NA,NA,NA,NA,NA,NA
6072,"201809",1357,9,0,2018,2018-03-08,2018,3,8,"Westminster, England","England","1497","Roma Agrawal","https://en.wikipedia.org/wiki/Roma_Agrawal","55385155","1","30","Ethnic minority","1","Privately educated","1","Oxford/Cambridge","9","Engineer, Campaigner for Female Participation in STEM","0",NA,NA,NA,"17-19",3,NA,NA,NA,NA,NA,"No information",NA,NA,NA,NA,NA,NA,NA,NA,NA
6073,"201810",1358,10,0,2018,2018-03-15,2018,3,15,"Dover, England","England","307","Afshin Rattansi","https://en.wikipedia.org/wiki/Afshin_Rattansi","40398695","0","30","Ethnic minority",NA,"No information",NA,"No information","2","Journalist","0",NA,NA,NA,"17-19",3,NA,NA,NA,NA,NA,"No information",NA,NA,NA,NA,NA,NA,NA,NA,NA
6074,"201810",1358,10,0,2018,2018-03-15,2018,3,15,"Dover, England","England","463","Brian Cox","https://en.wikipedia.org/wiki/Brian_Cox_(actor)","623444","0","10","White","0","State educated","0","Other university","3","Actor","0",NA,NA,NA,"17-19",3,NA,NA,NA,NA,1,"Revoke/2nd ref","Peopleâs Vote backer Brian Cox attacks Brexit, saying it was promoted by âclowns and Little Englandersâ","https://www.thecourier.co.uk/fp/news/dundee/747915/peoples-vote-backer-brian-cox-attacks-brexit-saying-it-was-promoted-by-clowns-and-little-englanders/",NA,NA,NA,NA,NA,NA,NA
6075,"201810",1358,10,0,2018,2018-03-15,2018,3,15,"Dover, England","England","511","Chris Grayling","https://en.wikipedia.org/wiki/Chris_Grayling","427337","0","10","White","0","State educated","1","Oxford/Cambridge","1","Sec State - Transport","1","1","Conservative","1","17-19",3,NA,NA,NA,NA,5,"No deal/hard brexit","Pro-Brexit Cabinet minister Chris Grayling, who will today become the first Government minister to share a campaign platform with UKIP leader Nigel Farage, hit back at suggestions that Britainâs trading status would be diminished, claiming that millions of European jobs depended on British consumers.; Remaining in a customs union after Brexit would allow a far smaller country like Lithuania to dictate the UK's terms of trade with the Commonwealth, Chris Grayling has warned. The Transport secretary spells out the risks to the UK of staying in a customs union - which MPs could coalesce around in a series of indicative votes today in Parliament -  in stark terms.","https://www.independent.co.uk/news/uk/politics/eu-referendum-chris-grayling-to-be-first-government-minister-to-share-vote-leave-campaign-platform-a6988841.html; https://www.telegraph.co.uk/politics/2019/03/31/chris-grayling-interview-customs-union-brexit-means-ceding-power/","Strongly pro brexit, absent from no deal parliament vote but largely in favour of hard brexit.",NA,NA,NA,NA,NA,NA
6076,"201810",1358,10,0,2018,2018-03-15,2018,3,15,"Dover, England","England","1082","Keir Starmer","https://en.wikipedia.org/wiki/Keir_Starmer","18681491","0","10","White","0","State educated","0","Other university","1","Shadow Sec State - Exiting EU","1","1","Labour","2","17-19",3,NA,NA,NA,NA,1,"Revoke/2nd ref","Starmer said that if the prime minister succeeded in getting an agreement, Labour would demand it was put to the public in a referendum.","https://www.theguardian.com/politics/2019/oct/12/keir-starmer-labour-will-prevent-no-deal-brexit-whatever-it-takes","Favours any deal being put to a public referendum",NA,NA,NA,NA,NA,NA
6077,"201810",1358,10,0,2018,2018-03-15,2018,3,15,"Dover, England","England","1155","Mairead McGuinness","https://en.wikipedia.org/wiki/Mairead_McGuinness","1479178","1","10","White","0","State educated","0","Other university","1","MEP, First VP European Parliament","0",NA,NA,NA,"17-19",3,NA,NA,NA,NA,1,"Revoke/2nd ref","The vice-president of the European Parliament has accused the UK government of not being brave enough to hold a second referendum on Brexit. Irish MEP Mairead McGuinness said Theresa May's government does not have the courage to put Brexit to a second public vote, despite growing concern about the potential consequences of leaving the European Union. ""In Ireland, we are brave enough and courageous enough to have a second referendum,"" said Ms McGuinness, referring to the country's second referendum on the Lisbon Treaty. ""When we put the question first and we believe that the debate is not full then we go back to people and say 'look, here is much clearer information, our circumstances have changed, we'll put the question again on a number of issues.'","https://www.belfasttelegraph.co.uk/news/republic-of-ireland/irish-mep-says-uk-not-brave-enough-to-hold-second-brexit-referendum-36012362.html",NA,NA,NA,NA,NA,NA,NA
6078,"201811",1359,11,0,2018,2018-03-22,2018,3,22,"Leeds, England","England","877","James Cleverly","https://en.wikipedia.org/wiki/James_Cleverly","17311614","0","40","Ethnic minority","1","Privately educated","0","Other university","1","Deputy Chair - Conservatives","1","1","Conservative","1","17-19",3,NA,NA,NA,NA,4,"Deal, open to no deal   ","The Prime Minister and her Cabinet have come up with a workable plan and I intend to support them in delivering it.; James Cleverly: No deal Brexit 'not massively damaging'. James Cleverly, who has launched a bid to become the next Conservative leader, has said that a no deal Brexit would not be massively damaging, but it is not his ""preferred option"". The Brexit minister told Today that the UK needs to leave the EU on time, and the public is fed up of delays.	;
Brexit: EU needs to be 'flexible' says James Cleverly- James Cleverly insisted the British Government acted pragmatically for over 18 months to ensure a Brexit deal could be achieved before the withdrawal deadline. The Conservative MP demanded the European Union respond in kind to the ""flexibility"" the UK showed as he warned the country is ready to quit the bloc without a formal arrangement on October 31. Speaking to the Today programme, Mr Cleverly said: ""The way negotiations work is that both parties need to be flexible and the UK has, over the last 18 months or so, been pragmatic and has been flexible. ""What we need to see now is the EU being flexible - if they can be pragmatic and flexible we can get a deal done and leave with a deal on October 31. ""But weâre going to leave on October 31 whatever.""","https://brexitcentral.com/brexiteers-accept-compromises-heres-chequers-proposal-workable-plan/; https://www.bbc.co.uk/news/av/uk-politics-48445024/james-cleverly-no-deal-brexit-not-massively-damaging; https://www.express.co.uk/news/uk/1185296/Brexit-news-BBC-today-James-Cleverly-EU-UK-deal-Boris-Johnson-Irish-backstop-latest","Prefers leaving with a deal, but no deal still a potential option.",NA,NA,NA,NA,NA,NA
6079,"201811",1359,11,0,2018,2018-03-22,2018,3,22,"Leeds, England","England","1353","Paris Lees","https://en.wikipedia.org/wiki/Paris_Lees","40799833","1","10","White",NA,"No information","0","Other university","2","Journalist, trans right activist","0",NA,NA,NA,"17-19",3,NA,NA,NA,NA,1,"Revoke/2nd ref","But thereâs no plan and weâre weeks away from crashing out and throwing the country into chaos for no reason other than David Davis was too busy talking about how great he was to do any actual work & Mogg is a Dickensian villain. So letâs put it back to the people.","https://www.peoples-vote.uk/lgbt_community_comes_out_for_a_people_s_vote_yougov_poll",NA,NA,NA,NA,NA,NA,NA
6080,"201811",1359,11,0,2018,2018-03-22,2018,3,22,"Leeds, England","England","1395","Peter Hitchens","https://en.wikipedia.org/wiki/Peter_Hitchens","497972","0","10","White","1","Privately educated","0","Other university","2","Journalist, author","0",NA,NA,NA,"17-19",3,NA,NA,NA,NA,3,"Deal","As for a way out, he told me that â[t]here is a possibility that enough people on both sides of the House of Commons and House of Lords will grasp that the Norway option is the sensible way out of this. It has been my preferred option for a very long time. But I see no sign of it yet.â He went on to caution against allowing a âNo-Dealâ Brexit'","https://www.oxfordstudent.com/2019/01/14/peter-hitchens-talks-jeremy-corbyn-brexit-and-the-tories/","abstained in referendum, norway deal out of EU preferred option, against no deal",NA,NA,NA,NA,NA,NA
6081,"201811",1359,11,0,2018,2018-03-22,2018,3,22,"Leeds, England","England","1554","Shami Chakrabarti","https://en.wikipedia.org/wiki/Shami_Chakrabarti","21438414","1","30","Ethnic minority","0","State educated","0","Other university","1","Shadow Attorney Gen - England & Wales, HoL","1","2","Labour","2","17-19",3,NA,NA,NA,NA,2,"Deal, open to 2nd ref   ","Labour May Back Brexit In Second Referendum Campaign, Says Shami Chakrabarti. Party could recommend a ""Labour deal"", says frontbencher.","https://www.huffingtonpost.co.uk/entry/labour-may-back-brexit-in-second-referendum-campaign-says-shami-chakrabarti_uk_5cef8813e4b00cfa19662138?guccounter=1&guce_referrer=aHR0cHM6Ly93d3cuZ29vZ2xlLmNvbS8&guce_referrer_sig=AQAAAMUFXT-ewhBIWM3hl_RmWINlBoNpia5We02u5oy1lM9qRlJeso0aoukju6m61OToGTQUxixNaad9qYvDRHuR_xpDD2yWu-EovX_gupzpMUDkGHlNM4I-PQ0N7vLUpm7Z7Xm97gJgGuIYEnn0mmAvMhrg_zij2CSuJPLF83HvWs4u","more Corbyn than Starmer on second referendum",NA,NA,NA,NA,NA,NA
6082,"201811",1359,11,0,2018,2018-03-22,2018,3,22,"Leeds, England","England","1612","Stewart McDonald","https://en.wikipedia.org/wiki/Stewart_McDonald_(politician)","46642138","0","10","White","0","State educated","99","Did not attend","1","MP","1","1","SNP","4","17-19",3,NA,NA,NA,NA,1,"Revoke/2nd ref","If there is an opportunity to give people another say to reaffirm our desire to stay in the EU then I, and other SNP MPs, would back it. That includes seeking an extension of the Article 50 negotiating period, voting for a new referendum on Brexit if that choice is put to the House of Commons and seeking to build consensus for continued membership of the single market and the customs union.Whilst my party colleagues and I would vote, unconditionally, for a People's Vote on Brexit, we must ensure that Scotland is once again not put in a position where the country votes to remain in the EU, but is dragged out anyway as a result of votes elsewhere.","https://www.stewartmcdonald.scot/news/brexit/peoples-vote1/","Would support second referendum",NA,NA,NA,NA,NA,NA
6083,"201812",1360,12,0,2018,2018-04-12,2018,4,12,"Liverpool, England","England","207","Kate Andrews",NA,NA,"1","10","White","1","Privately educated","0","Other university","4","Associate Director - Institute for Economic Affairs","0",NA,NA,NA,"17-19",3,NA,NA,NA,NA,4,"Deal, open to no deal   ","Ms Andrews agreed with him in part, stating: âFree-trade deals are great, letâs hope that we get one with the EU. She concluded on a resoundingly optimistic note, countering âProject Fearâ and the notion the UK is going to be decidedly worse off outside the European Union following Brexit.","https://www.express.co.uk/news/uk/945449/brexit-news-BBC-Question-Time-EU-divorce-free-trade-deals-customs-union-single-market",NA,NA,NA,NA,NA,NA,NA
6084,"201812",1360,12,0,2018,2018-04-12,2018,4,12,"Liverpool, England","England","422","Barry Gardiner","https://en.wikipedia.org/wiki/Barry_Gardiner","416906","0","10","White","1","Privately educated","0","Other university","1","MP, Shadow Sec - Int Trade","1","1","Labour","2","17-19",3,NA,NA,NA,NA,2,"Deal, open to 2nd ref   ","He was a remainer in the referendum but has insisted the result must be honoured. The position he set out in his speech in Brussels in March emphasises the incompatibility of many Labour ambitions with EU policy. It is the sort of perspective that both Corbyn and John McDonnell, the shadow chancellor, would in the past have supported â which is why it is so damaging to the fragile consensus.'","https://www.theguardian.com/politics/2018/apr/10/barry-gardiner-profile-brexit-labour; https://www.politicshome.com/news/uk/foreign-affairs/brexit/news/106804/barry-gardiner-breaks-ranks-jeremy-corbyn-demand; https://www.theguardian.com/uk-news/ng-interactive/2019/mar/27/how-did-your-mp-vote-in-the-indicative-votes","Had stated that referendum result should be respected, any deal should then be put to a public referendum (before a general election)",NA,NA,NA,NA,NA,NA
6085,"201812",1360,12,0,2018,2018-04-12,2018,4,12,"Liverpool, England","England","952","Jo Johnson","https://en.wikipedia.org/wiki/Jo_Johnson","24421634","0","10","White","1","Privately educated","1","Oxford/Cambridge","1","Minister of State - Transport","1","1","Conservative","1","17-19",3,NA,NA,NA,NA,1,"Revoke/2nd ref","He said it would be a democratic travesty not to go back to the people for another vote.","https://www.theguardian.com/politics/2018/nov/10/jo-johnson-brexit-campaign-made-fantasy-promises","In favour of second referendum",NA,NA,NA,NA,NA,NA
6086,"201812",1360,12,0,2018,2018-04-12,2018,4,12,"Liverpool, England","England","1040","Jonathan Freedland","https://en.wikipedia.org/wiki/Jonathan_Freedland","1113197","0","10","White","1","Privately educated","1","Oxford/Cambridge","2","Journalist","0",NA,NA,NA,"17-19",3,NA,NA,NA,NA,1,"Revoke/2nd ref","But itâs not sane. Even the softest, mildest Brexit-with-a-deal represents an act of national folly that would have had Cnut shaking his head in disbelief... So we do have a story to tell. But letâs not wait for Mayâs permission to tell it. There are fewer than 50 days to avert what will be one of the gravest errors in our long history. There is not a moment to waste.","https://www.theguardian.com/commentisfree/2019/feb/08/peoples-vote-brexit-referendum",NA,NA,NA,NA,NA,NA,NA
6087,"201812",1360,12,0,2018,2018-04-12,2018,4,12,"Liverpool, England","England","1317","Nicola Horlick","https://en.wikipedia.org/wiki/Nicola_Horlick","20684602","1","10","White","1","Privately educated","1","Oxford/Cambridge","5","Investment fund manager","0",NA,NA,NA,"17-19",3,NA,NA,NA,NA,1,"Revoke/2nd ref","Former fund manager Nicola Horlick has confirmed she plans to stand for the Liberal Democrats at the next general election in a bid to stop Brexit.","https://citywire.co.uk/wealth-manager/news/nicola-horlick-to-stand-for-lib-dems-at-next-election/a1276618",NA,NA,NA,NA,NA,NA,NA
6088,"201813",1361,13,0,2018,2018-04-19,2018,4,19,"Chesterfield, England","England","241","Nesrine Malik",NA,NA,"1","20","Ethnic minority",NA,"No information",NA,"No information","2","Columnist","0",NA,NA,NA,"17-19",3,NA,NA,NA,NA,NA,"No information",NA,NA,NA,NA,NA,NA,NA,NA,NA
6089,"201813",1361,13,0,2018,2018-04-19,2018,4,19,"Chesterfield, England","England","705","Elizabeth Truss","https://en.wikipedia.org/wiki/Elizabeth_Truss","71700100","1","10","White","0","State educated","1","Oxford/Cambridge","1","Chief Sec to Treasury","1","1","Conservative","1","17-19",3,NA,NA,NA,NA,4,"Deal, open to no deal   ","We have a massive task ahead of us over the next six months. We must leave the European Union, deal or no deal, by October 31. ; Liz Truss says MPs should back no-deal instead of cancelling Brexit if they reject Theresa May's plan. The Chief Secretary to the Treasury told BBC's Newsnight that if MPs faced a ""straight choice"" between quitting the EU without a deal or revoking Article 50 the UK would ""have to no deal"".","https://www.dailymail.co.uk/debate/article-7094973/Why-Im-backing-Boris-Britains-freedom-fighter-unleash-potential-Brexit-LIZ-TRUSS.html; https://www.politicshome.com/news/uk/political-parties/conservative-party/news/103915/watch-liz-truss-says-mps-should-back-no","No deal still on the table",NA,NA,NA,NA,NA,NA
6090,"201813",1361,13,0,2018,2018-04-19,2018,4,19,"Chesterfield, England","England","709","Emily Thornberry","https://en.wikipedia.org/wiki/Emily_Thornberry","1794676","1","10","White","0","State educated","0","Other university","1","MP, Shadow First Sec. of State","1","1","Labour","2","17-19",3,NA,NA,NA,NA,1,"Revoke/2nd ref","Emily Thornberry challenges Jeremy Corbyn: We need second Brexit vote before election","https://www.standard.co.uk/news/politics/emily-thornberry-challenges-jeremy-corbyn-we-need-second-brexit-vote-before-election-a4258606.html","Wants new referendum (before a general election)",NA,NA,NA,NA,NA,NA
6091,"201813",1361,13,0,2018,2018-04-19,2018,4,19,"Chesterfield, England","England","837","Iain Dale","https://en.wikipedia.org/wiki/Iain_Dale","3367717","0","10","White","0","State educated","0","Other university","4","Political blogger & commentator, radio host","0",NA,NA,NA,"17-19",3,NA,NA,NA,NA,4,"Deal, open to no deal   ","I regard this deal as so damaging to our country both in the short and long term that if I had to make a choice between voting for this deal or remaining in the European Union, Iâd do the latter. That does not mean I am advocating a second vote. I am not. It is the governmentâs job to get us through this mess and parliamentâs job to hold them to account for it. If they canât, then there will have to be a general election. I say that knowing full well what could happen. But this is the way a parliamentary democracy has to work. I donât for one minute think Labour would have negotiated anything better, but they could hardly negotiate anything worse. We must let democracy take its course. UPDATE: For the avoidance of doubt, Iâd prefer no deal to this deal.","https://www.iaindale.com/articles/if-its-a-choice-between-this-awful-brexit-deal","Voted leave, still inf avour of brexit. Views no deal as a possibility as this was voted on as part of triggering article 50",NA,NA,NA,NA,NA,NA
6092,"201813",1361,13,0,2018,2018-04-19,2018,4,19,"Chesterfield, England","England","1699","Vince Cable","https://en.wikipedia.org/wiki/Vince_Cable","414916","0","10","White","0","State educated","1","Oxford/Cambridge","1","MP, Leader - Lib Dems","1","1","Lib Dem","3","17-19",3,NA,NA,NA,NA,1,"Revoke/2nd ref","If some sort of deal is reheated at the eleventh hour, a referendum remains an absolute necessity. Cross-party efforts through Best for Britain and others must now redouble to find a majority for a confirmatoryÂ Final SayÂ referendum. It would be a democratic scandal for a pig in the poke rehash of the May agreement to squeak through parliament with a tiny majority and no mandate from the public.'","https://www.independent.co.uk/voices/boris-johnson-brexit-no-deal-vince-cable-remain-referendum-a9153871.html","Supports confirmatory referendum on any deal",NA,NA,NA,NA,NA,NA
6093,"201814",1362,14,0,2018,2018-04-26,2018,4,26,"Bury St Edmunds, England","England","489","Caroline Lucas","https://en.wikipedia.org/wiki/Caroline_Lucas","415702","1","10","White","1","Privately educated","0","Other university","1","Leader - Green Party","1","1","Green","5","17-19",3,NA,NA,NA,NA,1,"Revoke/2nd ref","Caroline is a leading supporter of the People's Vote campaign to give the public a say on the outcome of the Brexit negotiations. '","https://www.carolinelucas.com/issues/opposingbrexit","Favours second referendum on any proposed deal",NA,NA,NA,NA,NA,NA
6094,"201814",1362,14,0,2018,2018-04-26,2018,4,26,"Bury St Edmunds, England","England","650","Diane Abbott","https://en.wikipedia.org/wiki/Diane_Abbott","79409","1","20","Ethnic minority","0","State educated","1","Oxford/Cambridge","1","MP, Shadow Home Sec","1","1","Labour","2","17-19",3,NA,NA,NA,NA,1,"Revoke/2nd ref","Diane Abbott: second Brexit referendum is democratic thing to do","https://www.theguardian.com/politics/2019/may/28/diane-abbott-second-brexit-referendum-democratic","In favour of second referendum",NA,NA,NA,NA,NA,NA
6095,"201814",1362,14,0,2018,2018-04-26,2018,4,26,"Bury St Edmunds, England","England","916","Jen Robinson","https://en.wikipedia.org/wiki/Jennifer_Robinson_(lawyer)","35133016","1","10","White","0","State educated","0","Other university","8","Human Rights lawyer","0",NA,NA,NA,"17-19",3,NA,NA,NA,NA,NA,"No information",NA,"https://www.theneweuropean.co.uk/brexit-news/who-question-time-tonight-26728",NA,NA,NA,NA,NA,NA,NA
6096,"201814",1362,14,0,2018,2018-04-26,2018,4,26,"Bury St Edmunds, England","England","1215","Matthew Hancock","https://en.wikipedia.org/wiki/Matthew_Hancock","56548398","0","10","White","1","Privately educated","1","Oxford/Cambridge","1","Sec State - Digital , Culture, Media & Sport","1","1","Conservative","1","17-19",3,NA,NA,NA,NA,3,"Deal","[2019] Britain ""may well"" leave the EU without a deal, Health Secretary Matt Hancock has told Sky News. He insisted ""we've got to get Brexit done"" on 31 October, repeating the Conservatives' key message at the start of their party conference in Manchester. The cabinet minister admitted changing his mind on the scenario, having previously said when he was running for the Tory leadership that it was ""not a policy option available to the next prime minister"".","https://news.sky.com/story/britain-may-well-leave-eu-with-no-deal-says-health-secretary-matt-hancock-11822683","Respects referendum result. Previously viewed no deal as unworkable, since Boris Johnson's election has said no deal is a potential option.",NA,NA,NA,NA,NA,NA
6097,"201814",1362,14,0,2018,2018-04-26,2018,4,26,"Bury St Edmunds, England","England","1572","Simon Evans","https://en.wikipedia.org/wiki/Simon_Evans","61750421","0","10","White","0","State educated","0","Other university","3","Comedian","0",NA,NA,NA,"17-19",3,NA,NA,NA,NA,4,"Deal, open to no deal   ","I have not spent my life harbouring dark and gnawing suspicions about the true nature and intentions of the EU. I would have been quite happy to remain within it, to have a strong government negotiate a good deal for the UK and influence it's general direction and tone.; However, when I woke up the following morning and found that the unthinkable had happened, I decided to do my best to adjust. And I have since then found a certain class of person quite unable to do so, and quite deranged in their determination to rip the country in two.; Where is he on Brexit? Firm Brexiteer. Tends to be dubbed 'the Brexit comedian' in the press;'I think we need to show some courage and some spunk on this occasion, I think we need to get out there, take on a new advernture rather than limp off with a half-hearted version of the one we were already in and weren't obviously satisfied with'","https://twitter.com/TheSimonEvans/status/989955823517556741; https://twitter.com/TheSimonEvans/status/989956628949688321; https://www.theneweuropean.co.uk/brexit-news/who-is-on-the-bbc-question-time-panel-in-warrington-45100; https://www.facebook.com/watch/?v=1995997720413943","now in favour of brexit. Specific stance on no deal unclear but comments on second appearance suggests hard brexit is at very least an option, if not preferable",NA,NA,NA,NA,NA,NA
6098,"201815",1363,15,0,2018,2018-05-03,2018,5,3,"St Albans, England","England","116","Camilla Tominey",NA,NA,"1","10","White","1","Privately educated","0","Other university","3","Royal correspondent","0",NA,NA,NA,"17-19",3,NA,NA,NA,NA,5,"No deal/hard brexit","Clear majority in Parliament for triggering Article 50 and Withdrawal Bill ie Brexit. No majority for Brino. Conclusion - Get on with #Brexit, deal or no deal. The public is fast losing patience with self-serving vanity politics","https://twitter.com/CamillaTominey/status/1112824393636483072","strongly in favour of securing brexit, deal or no deal.writer for brexit backing telegraph; described as 'brexiteer'",NA,NA,NA,NA,NA,NA
6099,"201815",1363,15,0,2018,2018-05-03,2018,5,3,"St Albans, England","England","509","Chi Onwurah","https://en.wikipedia.org/wiki/Chi_Onwurah","27291778","1","40","Ethnic minority",NA,"No information","0","Other university","1","Shadow Minister - Industrial Strategy","1","1","Labour","2","17-19",3,NA,NA,NA,NA,1,"Revoke/2nd ref","If we are to avoid the fate of Ramsay Macdonald, then any deal must be put to a vote of the people. To do otherwise would be to play either the knave or the fool â and gives Theresa Mayâs successor the right to decide which we have been.","https://www.theguardian.com/commentisfree/2019/may/07/brexit-right-labour-vote-tory-workers-rights-environment","In favour of second referendum",NA,NA,NA,NA,NA,NA
6100,"201815",1363,15,0,2018,2018-05-03,2018,5,3,"St Albans, England","England","601","David Lidington","https://en.wikipedia.org/wiki/David_Lidington","428640","0","10","White","1","Privately educated","1","Oxford/Cambridge","1","Minister for Cabinet Office","1","1","Conservative","1","17-19",3,NA,NA,NA,NA,3,"Deal","David Lidington has become the latest senior cabinet minister to resign from Government in the wake of Boris Johnson's election as the new prime minister, saying he could not support a no-deal Brexit.; The EU must back Theresa May's Brexit plan or risk the UK leaving without a deal, the most senior member of the UK PM's cabinet has said. Cabinet Office Minister David Lidington said the European Commission's proposals remained unacceptable. And he appealed for compromise from the EU side in Brexit talks... Mr Lidington was branded ""arrogant"" by the People's Vote campaign for another EU referendum, which added: ""Good deal, bad deal or no deal, Brexit is a big deal and it must be for the people to decide.""","https://inews.co.uk/news/politics/david-lidington-resigns-boris-johnson-no-deal-brexit-497883; https://www.bbc.co.uk/news/uk-politics-45344203",NA,NA,NA,NA,NA,NA,NA
6101,"201815",1363,15,0,2018,2018-05-03,2018,5,3,"St Albans, England","England","1198","Martin Lewis","https://en.wikipedia.org/wiki/Martin_Lewis_(financial_journalist)","6040909","0","10","White","1","Privately educated","0","Other university","2","Journalist, presenter, founder MoneySavingExpert","0",NA,NA,NA,"17-19",3,NA,NA,NA,NA,3,"Deal","Lewis also urged Brits to accept the result and not âtalk ourselves into recessionâ. âWe have had a democratic decision as a country we have decided to leave. âWhat we must all do now is shake hands with people who voted the other way and work to make that decision the best possible decision in the best possible outcome that we can have for the country.;'I said that I was 60:40 in favour of remain, and I'm still roughly there. Having said that, if you ask me to weigh up the importance of following our democratic process versus the importance of staying in Europe, out democracy wins. We must now leave.'","https://www.independent.co.uk/news/people/martin-lewis-sent-death-threats-after-remain-campaign-used-his-picture-leaflet-a7418811.html;https://www.youtube.com/watch?v=02JxUseYu0s","voted remain, thinks brexit vote should be respected",NA,NA,NA,NA,NA,NA
6102,"201815",1363,15,0,2018,2018-05-03,2018,5,3,"St Albans, England","England","1214","Matt Forde","https://en.wikipedia.org/wiki/Matt_Forde","34420902","0","10","White","0","State educated","99","Did not attend","3","Comedian","0",NA,NA,NA,"17-19",3,NA,NA,NA,NA,1,"Revoke/2nd ref"," âThe thing is, on Brexit, Jeremy Corbyn and Theresa May are pretty much indistinguishable from each other,â he says. âThey will allow it to happen and deny us access to the single market. Brexit is the single biggest threat to our economy and society and I donât feel like the scale of that issue is being reflected by the two major parties. It feels like those of us who do care about it and can see what a car crash itâs going to be are stood screaming behind a piece of soundproof glass.â","https://inews.co.uk/news/brexit/peoples-vote-brexit-full-list-celebrity-coach-sponsors-second-referendum-206058; https://www.newstatesman.com/politics/2017/07/matt-forde-jeremy-corbyn-and-theresa-may-are-indistinguishable-brexit; https://twitter.com/peoplesvote_uk/status/1108746124393938944",NA,NA,NA,NA,NA,NA,NA
6103,"201816",1364,16,0,2018,2018-05-10,2018,5,10,"Kettering, England","England","124","Chloe Westley",NA,NA,"1","10","White","1","Privately educated","0","Other university","9","Campaign manager - Taxpayers Alliance","0",NA,NA,NA,"17-19",3,NA,NA,NA,NA,4,"Deal, open to no deal   ","Britain after Brexit wonât only be determined by the final deal â which hopefully will mirror the IEAâs Canada plus model â but also about the domestic policies that the Government puts in place in the lead up to March next year. ","https://www.conservativehome.com/thecolumnists/2018/10/chloe-westley-the-brexit-debate-should-move-on-to-how-we-seize-the-opportunities-it-provides.html",NA,NA,NA,NA,NA,NA,NA
6104,"201816",1364,16,0,2018,2018-05-10,2018,5,10,"Kettering, England","England","310","Akala","https://en.wikipedia.org/wiki/Akala_(rapper)","5635814","0","40","Ethnic minority",NA,"No information","99","Did not attend","3","Rapper","0",NA,NA,NA,"17-19",3,NA,NA,NA,NA,NA,"No information","âI think Brexit is going be terrible,â Akala starts out. âThat said, the country did vote for it, and the problem is when you live in what is at least supposed to be a democracy, you live with the ignorance of the public. If people choose to believe what they read in the Daily Mail, or what they see on Facebook, can we legislate against that? Can we just say we donât like the result and have a second referendum? I donât know. âI do think that if this âPeopleâs Voteâ happens and itâs âRemainâ, thereâll be trouble,â he continues. âBigger violence than people realise. Because lots of people who feel like theyâve never had a voice, feel like they exercised their voice probably for the first time everâŚ to have that turned aroundâŚâ","https://www.independent.co.uk/arts-entertainment/music/features/akala-interview-drill-music-london-violence-hip-hop-natives-book-a8483156.html","does not want brexit, but undecided on whether second referendum is a good idea",NA,NA,NA,NA,NA,NA
6105,"201816",1364,16,0,2018,2018-05-10,2018,5,10,"Kettering, England","England","328","Alejandro Agag","https://en.wikipedia.org/wiki/Alejandro_Agag","18782118","0","40","Ethnic minority","1","Privately educated","0","Other university","5","Businessman, Chair - Addax Capital LLP","0",NA,NA,NA,"17-19",3,NA,NA,NA,NA,3,"Deal","It's crazy not to have a full customs union'","https://twitter.com/bbcquestiontime/status/994707030924513281",NA,NA,NA,NA,NA,NA,NA
